monthly_income,food_monthly_budget,food_remaining,days_left,days_in_month,planned_food_per_day,food_remaining_per_day,tdee,training_frequency,budget_style,convenience_need,vegetarian_day,goal_fat_loss,goal_muscle_gain,goal_maintain,goal_healthy_eating,sleep_quality_score,injury_risk,time_pressure,stress_risk,budget_pressure,high_protein_preference,vegetarian_preference,action,policy_score,label
5000000,2389345.2,427813.34,26,29,82391.21,16454.36,2563,0,emotional,0.9917,0,1,0,0,0,0.15,0,0.2713,1,0,1,0,vegetarian_meal,0.13,0
5000000,2389345.2,427813.34,26,29,82391.21,16454.36,2563,0,emotional,0.9917,0,1,0,0,0,0.15,0,0.2713,1,0,1,0,sweet_treat,0.02,0
12000000,4533877.88,4056478.06,11,28,161924.21,368770.73,1589,2,emotional,0.1996,0,0,0,1,1,0.5,0,0.7851,0,0,0,0,home_high_protein,0.57,0
12000000,4533877.88,4056478.06,11,28,161924.21,368770.73,1589,2,emotional,0.1996,0,0,0,1,1,0.5,0,0.7851,0,0,0,0,eat_out_controlled,0.75,1
12000000,4533877.88,4056478.06,11,28,161924.21,368770.73,1589,2,emotional,0.1996,0,0,0,1,1,0.5,0,0.7851,0,0,0,0,meal_prep,0.79,1
12000000,4533877.88,4056478.06,11,28,161924.21,368770.73,1589,2,emotional,0.1996,0,0,0,1,1,0.5,0,0.7851,0,0,0,0,snack_recovery,0.63,1
12000000,4533877.88,4056478.06,11,28,161924.21,368770.73,1589,2,emotional,0.1996,0,0,0,1,1,0.5,0,0.7851,0,0,0,0,vegetarian_meal,0.57,0
12000000,4533877.88,4056478.06,11,28,161924.21,368770.73,1589,2,emotional,0.1996,0,0,0,1,1,0.5,0,0.7851,0,0,0,0,sweet_treat,0.46,0
9000000,1844926.54,1097476.25,15,28,65890.23,73165.08,1597,6,balanced,0.8062,0,1,0,0,0,0.15,0,0.6267,0,1,1,0,home_high_protein,0.98,1
9000000,1844926.54,1097476.25,15,28,65890.23,73165.08,1597,6,balanced,0.8062,0,1,0,0,0,0.15,0,0.6267,0,1,1,0,eat_out_controlled,0.31,0
9000000,1844926.54,1097476.25,15,28,65890.23,73165.08,1597,6,balanced,0.8062,0,1,0,0,0,0.15,0,0.6267,0,1,1,0,meal_prep,0.98,1
9000000,1844926.54,1097476.25,15,28,65890.23,73165.08,1597,6,balanced,0.8062,0,1,0,0,0,0.15,0,0.6267,0,1,1,0,snack_recovery,0.81,1
9000000,1844926.54,1097476.25,15,28,65890.23,73165.08,1597,6,balanced,0.8062,0,1,0,0,0,0.15,0,0.6267,0,1,1,0,vegetarian_meal,0.73,1
9000000,1844926.54,1097476.25,15,28,65890.23,73165.08,1597,6,balanced,0.8062,0,1,0,0,0,0.15,0,0.6267,0,1,1,0,sweet_treat,0.02,0
12000000,4431610.5,1299471.79,11,28,158271.8,118133.8,1716,1,strict,0.7183,0,0,0,1,0,0.78,0,0.6696,0,1,1,0,home_high_protein,0.73,1
12000000,4431610.5,1299471.79,11,28,158271.8,118133.8,1716,1,strict,0.7183,0,0,0,1,0,0.78,0,0.6696,0,1,1,0,eat_out_controlled,0.02,0
12000000,4431610.5,1299471.79,11,28,158271.8,118133.8,1716,1,strict,0.7183,0,0,0,1,0,0.78,0,0.6696,0,1,1,0,meal_prep,0.95,1
12000000,4431610.5,1299471.79,11,28,158271.8,118133.8,1716,1,strict,0.7183,0,0,0,1,0,0.78,0,0.6696,0,1,1,0,snack_recovery,0.41,0
12000000,4431610.5,1299471.79,11,28,158271.8,118133.8,1716,1,strict,0.7183,0,0,0,1,0,0.78,0,0.6696,0,1,1,0,vegetarian_meal,0.51,0
12000000,4431610.5,1299471.79,11,28,158271.8,118133.8,1716,1,strict,0.7183,0,0,0,1,0,0.78,0,0.6696,0,1,1,0,sweet_treat,0.02,0
28000000,10011221.23,3313677.76,28,28,357543.62,118345.63,2089,1,balanced,0.7,0,1,1,0,0,0.25,0,0.5685,0,0,1,1,home_high_protein,0.67,1
28000000,10011221.23,3313677.76,28,28,357543.62,118345.63,2089,1,balanced,0.7,0,1,1,0,0,0.25,0,0.5685,0,0,1,1,eat_out_controlled,0.02,0
28000000,10011221.23,3313677.76,28,28,357543.62,118345.63,2089,1,balanced,0.7,0,1,1,0,0,0.25,0,0.5685,0,0,1,1,meal_prep,0.83,1
28000000,10011221.23,3313677.76,28,28,357543.62,118345.63,2089,1,balanced,0.7,0,1,1,0,0,0.25,0,0.5685,0,0,1,1,snack_recovery,0.49,0
28000000,10011221.23,3313677.76,28,28,357543.62,118345.63,2089,1,balanced,0.7,0,1,1,0,0,0.25,0,0.5685,0,0,1,1,vegetarian_meal,0.51,0
28000000,10011221.23,3313677.76,28,28,357543.62,118345.63,2089,1,balanced,0.7,0,1,1,0,0,0.25,0,0.5685,0,0,1,1,sweet_treat,0.02,0
28000000,7154012.65,5494888.34,25,29,246690.09,219795.53,1713,5,emotional,0.012,0,1,0,0,1,0.92,0,0.053,0,1,1,0,home_high_protein,0.98,1
28000000,7154012.65,5494888.34,25,29,246690.09,219795.53,1713,5,emotional,0.012,0,1,0,0,1,0.92,0,0.053,0,1,1,0,eat_out_controlled,0.05,0
28000000,7154012.65,5494888.34,25,29,246690.09,219795.53,1713,5,emotional,0.012,0,1,0,0,1,0.92,0,0.053,0,1,1,0,meal_prep,0.98,1
28000000,7154012.65,5494888.34,25,29,246690.09,219795.53,1713,5,emotional,0.012,0,1,0,0,1,0.92,0,0.053,0,1,1,0,snack_recovery,0.27,0
28000000,7154012.65,5494888.34,25,29,246690.09,219795.53,1713,5,emotional,0.012,0,1,0,0,1,0.92,0,0.053,0,1,1,0,vegetarian_meal,0.73,1
28000000,7154012.65,5494888.34,25,29,246690.09,219795.53,1713,5,emotional,0.012,0,1,0,0,1,0.92,0,0.053,0,1,1,0,sweet_treat,0.02,0
9000000,3093975.63,2653846.48,24,29,106688.81,110576.94,2495,2,emotional,0.4636,0,0,1,0,1,0.15,0,0.1692,1,0,1,0,home_high_protein,0.85,1
9000000,3093975.63,2653846.48,24,29,106688.81,110576.94,2495,2,emotional,0.4636,0,0,1,0,1,0.15,0,0.1692,1,0,1,0,eat_out_controlled,0.33,0
9000000,3093975.63,2653846.48,24,29,106688.81,110576.94,2495,2,emotional,0.4636,0,0,1,0,1,0.15,0,0.1692,1,0,1,0,meal_prep,0.98,1
9000000,3093975.63,2653846.48,24,29,106688.81,110576.94,2495,2,emotional,0.4636,0,0,1,0,1,0.15,0,0.1692,1,0,1,0,snack_recovery,0.85,1
9000000,3093975.63,2653846.48,24,29,106688.81,110576.94,2495,2,emotional,0.4636,0,0,1,0,1,0.15,0,0.1692,1,0,1,0,vegetarian_meal,0.37,0
9000000,3093975.63,2653846.48,24,29,106688.81,110576.94,2495,2,emotional,0.4636,0,0,1,0,1,0.15,0,0.1692,1,0,1,0,sweet_treat,0.02,0
5000000,1486937.47,786601.19,5,30,49564.58,157320.24,3032,3,emotional,0.4351,0,0,0,0,1,0.5,0,0.5072,0,0,0,0,home_high_protein,0.77,1
5000000,1486937.47,786601.19,5,30,49564.58,157320.24,3032,3,emotional,0.4351,0,0,0,0,1,0.5,0,0.5072,0,0,0,0,eat_out_controlled,0.61,0
5000000,1486937.47,786601.19,5,30,49564.58,157320.24,3032,3,emotional,0.4351,0,0,0,0,1,0.5,0,0.5072,0,0,0,0,meal_prep,0.77,1
5000000,1486937.47,786601.19,5,30,49564.58,157320.24,3032,3,emotional,0.4351,0,0,0,0,1,0.5,0,0.5072,0,0,0,0,snack_recovery,0.61,0
5000000,1486937.47,786601.19,5,30,49564.58,157320.24,3032,3,emotional,0.4351,0,0,0,0,1,0.5,0,0.5072,0,0,0,0,vegetarian_meal,0.65,1
5000000,1486937.47,786601.19,5,30,49564.58,157320.24,3032,3,emotional,0.4351,0,0,0,0,1,0.5,0,0.5072,0,0,0,0,sweet_treat,0.54,0
9000000,3322239.4,1808441.86,22,31,107169.01,82201.9,2314,6,balanced,0.3696,0,1,0,0,1,0.5,0,0.554,0,0,1,0,home_high_protein,0.98,1
9000000,3322239.4,1808441.86,22,31,107169.01,82201.9,2314,6,balanced,0.3696,0,1,0,0,1,0.5,0,0.554,0,0,1,0,eat_out_controlled,0.05,0
9000000,3322239.4,1808441.86,22,31,107169.01,82201.9,2314,6,balanced,0.3696,0,1,0,0,1,0.5,0,0.554,0,0,1,0,meal_prep,0.98,1
9000000,3322239.4,1808441.86,22,31,107169.01,82201.9,2314,6,balanced,0.3696,0,1,0,0,1,0.5,0,0.554,0,0,1,0,snack_recovery,0.57,0
9000000,3322239.4,1808441.86,22,31,107169.01,82201.9,2314,6,balanced,0.3696,0,1,0,0,1,0.5,0,0.554,0,0,1,0,vegetarian_meal,0.73,1
9000000,3322239.4,1808441.86,22,31,107169.01,82201.9,2314,6,balanced,0.3696,0,1,0,0,1,0.5,0,0.554,0,0,1,0,sweet_treat,0.02,0
7000000,3287495.19,1585834.2,26,29,113361.9,60993.62,2191,4,strict,0.3841,0,1,0,0,0,0.5,1,0.2083,0,1,1,0,home_high_protein,0.91,1
7000000,3287495.19,1585834.2,26,29,113361.9,60993.62,2191,4,strict,0.3841,0,1,0,0,0,0.5,1,0.2083,0,1,1,0,eat_out_controlled,0.02,0
7000000,3287495.19,1585834.2,26,29,113361.9,60993.62,2191,4,strict,0.3841,0,1,0,0,0,0.5,1,0.2083,0,1,1,0,meal_prep,0.91,1
7000000,3287495.19,1585834.2,26,29,113361.9,60993.62,2191,4,strict,0.3841,0,1,0,0,0,0.5,1,0.2083,0,1,1,0,snack_recovery,0.03,0
7000000,3287495.19,1585834.2,26,29,113361.9,60993.62,2191,4,strict,0.3841,0,1,0,0,0,0.5,1,0.2083,0,1,1,0,vegetarian_meal,0.45,0
7000000,3287495.19,1585834.2,26,29,113361.9,60993.62,2191,4,strict,0.3841,0,1,0,0,0,0.5,1,0.2083,0,1,1,0,sweet_treat,0.02,0
12000000,3047708.22,2198596.12,21,28,108846.72,104695.05,2108,2,emotional,0.9853,0,0,0,0,1,0.92,0,0.2873,0,1,0,0,home_high_protein,0.57,0
12000000,3047708.22,2198596.12,21,28,108846.72,104695.05,2108,2,emotional,0.9853,0,0,0,0,1,0.92,0,0.2873,0,1,0,0,eat_out_controlled,0.45,0
12000000,3047708.22,2198596.12,21,28,108846.72,104695.05,2108,2,emotional,0.9853,0,0,0,0,1,0.92,0,0.2873,0,1,0,0,meal_prep,0.79,1
12000000,3047708.22,2198596.12,21,28,108846.72,104695.05,2108,2,emotional,0.9853,0,0,0,0,1,0.92,0,0.2873,0,1,0,0,snack_recovery,0.33,0
12000000,3047708.22,2198596.12,21,28,108846.72,104695.05,2108,2,emotional,0.9853,0,0,0,0,1,0.92,0,0.2873,0,1,0,0,vegetarian_meal,0.57,0
12000000,3047708.22,2198596.12,21,28,108846.72,104695.05,2108,2,emotional,0.9853,0,0,0,0,1,0.92,0,0.2873,0,1,0,0,sweet_treat,0.02,0
9000000,2324667.27,2224249.28,5,30,77488.91,444849.86,1852,3,emotional,0.5553,0,0,1,1,1,0.92,0,0.2427,0,1,1,0,home_high_protein,0.98,1
9000000,2324667.27,2224249.28,5,30,77488.91,444849.86,1852,3,emotional,0.5553,0,0,1,1,1,0.92,0,0.2427,0,1,1,0,eat_out_controlled,0.31,0
9000000,2324667.27,2224249.28,5,30,77488.91,444849.86,1852,3,emotional,0.5553,0,0,1,1,1,0.92,0,0.2427,0,1,1,0,meal_prep,0.98,1
9000000,2324667.27,2224249.28,5,30,77488.91,444849.86,1852,3,emotional,0.5553,0,0,1,1,1,0.92,0,0.2427,0,1,1,0,snack_recovery,0.79,1
9000000,2324667.27,2224249.28,5,30,77488.91,444849.86,1852,3,emotional,0.5553,0,0,1,1,1,0.92,0,0.2427,0,1,1,0,vegetarian_meal,0.65,1
9000000,2324667.27,2224249.28,5,30,77488.91,444849.86,1852,3,emotional,0.5553,0,0,1,1,1,0.92,0,0.2427,0,1,1,0,sweet_treat,0.14,0
28000000,8687780.81,7835931.46,11,31,280250.99,712357.41,2213,4,strict,0.8833,1,0,1,1,1,0.25,1,0.4881,0,1,1,1,home_high_protein,0.98,1
28000000,8687780.81,7835931.46,11,31,280250.99,712357.41,2213,4,strict,0.8833,1,0,1,1,1,0.25,1,0.4881,0,1,1,1,eat_out_controlled,0.09,0
28000000,8687780.81,7835931.46,11,31,280250.99,712357.41,2213,4,strict,0.8833,1,0,1,1,1,0.25,1,0.4881,0,1,1,1,meal_prep,0.98,1
28000000,8687780.81,7835931.46,11,31,280250.99,712357.41,2213,4,strict,0.8833,1,0,1,1,1,0.25,1,0.4881,0,1,1,1,snack_recovery,0.97,1
28000000,8687780.81,7835931.46,11,31,280250.99,712357.41,2213,4,strict,0.8833,1,0,1,1,1,0.25,1,0.4881,0,1,1,1,vegetarian_meal,0.89,1
28000000,8687780.81,7835931.46,11,31,280250.99,712357.41,2213,4,strict,0.8833,1,0,1,1,1,0.25,1,0.4881,0,1,1,1,sweet_treat,0.02,0
9000000,3647296.87,2382668.66,16,31,117654.74,148916.79,1867,4,strict,0.8144,0,1,0,0,1,0.92,1,0.5597,0,1,1,0,home_high_protein,0.98,1
9000000,3647296.87,2382668.66,16,31,117654.74,148916.79,1867,4,strict,0.8144,0,1,0,0,1,0.92,1,0.5597,0,1,1,0,eat_out_controlled,0.07,0
9000000,3647296.87,2382668.66,16,31,117654.74,148916.79,1867,4,strict,0.8144,0,1,0,0,1,0.92,1,0.5597,0,1,1,0,meal_prep,0.98,1
9000000,3647296.87,2382668.66,16,31,117654.74,148916.79,1867,4,strict,0.8144,0,1,0,0,1,0.92,1,0.5597,0,1,1,0,snack_recovery,0.53,0
9000000,3647296.87,2382668.66,16,31,117654.74,148916.79,1867,4,strict,0.8144,0,1,0,0,1,0.92,1,0.5597,0,1,1,0,vegetarian_meal,0.89,1
9000000,3647296.87,2382668.66,16,31,117654.74,148916.79,1867,4,strict,0.8144,0,1,0,0,1,0.92,1,0.5597,0,1,1,0,sweet_treat,0.02,0
45000000,9958587.03,6346856.01,11,30,331952.9,576986.91,2143,3,strict,0.6696,0,0,1,0,1,0.92,0,0.2614,0,1,1,0,home_high_protein,0.98,1
45000000,9958587.03,6346856.01,11,30,331952.9,576986.91,2143,3,strict,0.6696,0,0,1,0,1,0.92,0,0.2614,0,1,1,0,eat_out_controlled,0.07,0
45000000,9958587.03,6346856.01,11,30,331952.9,576986.91,2143,3,strict,0.6696,0,0,1,0,1,0.92,0,0.2614,0,1,1,0,meal_prep,0.98,1
45000000,9958587.03,6346856.01,11,30,331952.9,576986.91,2143,3,strict,0.6696,0,0,1,0,1,0.92,0,0.2614,0,1,1,0,snack_recovery,0.67,1
45000000,9958587.03,6346856.01,11,30,331952.9,576986.91,2143,3,strict,0.6696,0,0,1,0,1,0.92,0,0.2614,0,1,1,0,vegetarian_meal,0.77,1
45000000,9958587.03,6346856.01,11,30,331952.9,576986.91,2143,3,strict,0.6696,0,0,1,0,1,0.92,0,0.2614,0,1,1,0,sweet_treat,0.02,0
12000000,2735507.96,1636710.22,7,30,91183.6,233815.75,2134,3,strict,0.4455,0,0,0,1,1,0.78,0,0.8019,0,1,0,0,home_high_protein,0.93,1
12000000,2735507.96,1636710.22,7,30,91183.6,233815.75,2134,3,strict,0.4455,0,0,0,1,1,0.78,0,0.8019,0,1,0,0,eat_out_controlled,0.33,0
12000000,2735507.96,1636710.22,7,30,91183.6,233815.75,2134,3,strict,0.4455,0,0,0,1,1,0.78,0,0.8019,0,1,0,0,meal_prep,0.98,1
12000000,2735507.96,1636710.22,7,30,91183.6,233815.75,2134,3,strict,0.4455,0,0,0,1,1,0.78,0,0.8019,0,1,0,0,snack_recovery,0.45,0
12000000,2735507.96,1636710.22,7,30,91183.6,233815.75,2134,3,strict,0.4455,0,0,0,1,1,0.78,0,0.8019,0,1,0,0,vegetarian_meal,0.81,1
12000000,2735507.96,1636710.22,7,30,91183.6,233815.75,2134,3,strict,0.4455,0,0,0,1,1,0.78,0,0.8019,0,1,0,0,sweet_treat,0.02,0
18000000,7656445.58,7186203.3,12,31,246982.12,598850.28,2066,1,strict,0.3099,0,1,1,0,0,0.5,0,0.3046,0,1,1,0,home_high_protein,0.98,1
18000000,7656445.58,7186203.3,12,31,246982.12,598850.28,2066,1,strict,0.3099,0,1,1,0,0,0.5,0,0.3046,0,1,1,0,eat_out_controlled,0.02,0
18000000,7656445.58,7186203.3,12,31,246982.12,598850.28,2066,1,strict,0.3099,0,1,1,0,0,0.5,0,0.3046,0,1,1,0,meal_prep,0.98,1
18000000,7656445.58,7186203.3,12,31,246982.12,598850.28,2066,1,strict,0.3099,0,1,1,0,0,0.5,0,0.3046,0,1,1,0,snack_recovery,0.39,0
18000000,7656445.58,7186203.3,12,31,246982.12,598850.28,2066,1,strict,0.3099,0,1,1,0,0,0.5,0,0.3046,0,1,1,0,vegetarian_meal,0.79,1
18000000,7656445.58,7186203.3,12,31,246982.12,598850.28,2066,1,strict,0.3099,0,1,1,0,0,0.5,0,0.3046,0,1,1,0,sweet_treat,0.02,0
5000000,1824555.47,440159.97,29,28,65162.7,15177.93,1876,0,strict,0.368,0,0,0,0,1,0.15,0,0.0385,0,1,1,0,home_high_protein,0.61,0
5000000,1824555.47,440159.97,29,28,65162.7,15177.93,1876,0,strict,0.368,0,0,0,0,1,0.15,0,0.0385,0,1,1,0,eat_out_controlled,0.02,0
5000000,1824555.47,440159.97,29,28,65162.7,15177.93,1876,0,strict,0.368,0,0,0,0,1,0.15,0,0.0385,0,1,1,0,meal_prep,0.77,1
5000000,1824555.47,440159.97,29,28,65162.7,15177.93,1876,0,strict,0.368,0,0,0,0,1,0.15,0,0.0385,0,1,1,0,snack_recovery,0.07,0
5000000,1824555.47,440159.97,29,28,65162.7,15177.93,1876,0,strict,0.368,0,0,0,0,1,0.15,0,0.0385,0,1,1,0,vegetarian_meal,0.39,0
5000000,1824555.47,440159.97,29,28,65162.7,15177.93,1876,0,strict,0.368,0,0,0,0,1,0.15,0,0.0385,0,1,1,0,sweet_treat,0.02,0
28000000,11699205.22,10462235.79,29,31,377393.72,360766.75,2737,5,comfort,0.2701,0,0,0,1,1,0.78,1,0.4901,0,1,1,0,home_high_protein,0.98,1
28000000,11699205.22,10462235.79,29,31,377393.72,360766.75,2737,5,comfort,0.2701,0,0,0,1,1,0.78,1,0.4901,0,1,1,0,eat_out_controlled,0.18,0
28000000,11699205.22,10462235.79,29,31,377393.72,360766.75,2737,5,comfort,0.2701,0,0,0,1,1,0.78,1,0.4901,0,1,1,0,meal_prep,0.98,1
28000000,11699205.22,10462235.79,29,31,377393.72,360766.75,2737,5,comfort,0.2701,0,0,0,1,1,0.78,1,0.4901,0,1,1,0,snack_recovery,0.64,1
28000000,11699205.22,10462235.79,29,31,377393.72,360766.75,2737,5,comfort,0.2701,0,0,0,1,1,0.78,1,0.4901,0,1,1,0,vegetarian_meal,0.59,0
28000000,11699205.22,10462235.79,29,31,377393.72,360766.75,2737,5,comfort,0.2701,0,0,0,1,1,0.78,1,0.4901,0,1,1,0,sweet_treat,0.02,0
9000000,3536734.71,3060275.22,24,31,114088.22,127511.47,1935,1,emotional,0.8104,0,1,0,0,1,0.78,0,0.7315,0,0,1,0,home_high_protein,0.91,1
9000000,3536734.71,3060275.22,24,31,114088.22,127511.47,1935,1,emotional,0.8104,0,1,0,0,1,0.78,0,0.7315,0,0,1,0,eat_out_controlled,0.53,0
9000000,3536734.71,3060275.22,24,31,114088.22,127511.47,1935,1,emotional,0.8104,0,1,0,0,1,0.78,0,0.7315,0,0,1,0,meal_prep,0.98,1
9000000,3536734.71,3060275.22,24,31,114088.22,127511.47,1935,1,emotional,0.8104,0,1,0,0,1,0.78,0,0.7315,0,0,1,0,snack_recovery,0.63,1
9000000,3536734.71,3060275.22,24,31,114088.22,127511.47,1935,1,emotional,0.8104,0,1,0,0,1,0.78,0,0.7315,0,0,1,0,vegetarian_meal,0.69,1
9000000,3536734.71,3060275.22,24,31,114088.22,127511.47,1935,1,emotional,0.8104,0,1,0,0,1,0.78,0,0.7315,0,0,1,0,sweet_treat,0.02,0
9000000,3398223.63,2349958.38,12,29,117180.13,195829.87,2312,3,comfort,0.7673,0,0,0,0,1,0.78,1,0.2819,0,0,0,0,home_high_protein,0.81,1
9000000,3398223.63,2349958.38,12,29,117180.13,195829.87,2312,3,comfort,0.7673,0,0,0,0,1,0.78,1,0.2819,0,0,0,0,eat_out_controlled,0.68,1
9000000,3398223.63,2349958.38,12,29,117180.13,195829.87,2312,3,comfort,0.7673,0,0,0,0,1,0.78,1,0.2819,0,0,0,0,meal_prep,0.98,1
9000000,3398223.63,2349958.38,12,29,117180.13,195829.87,2312,3,comfort,0.7673,0,0,0,0,1,0.78,1,0.2819,0,0,0,0,snack_recovery,0.92,1
9000000,3398223.63,2349958.38,12,29,117180.13,195829.87,2312,3,comfort,0.7673,0,0,0,0,1,0.78,1,0.2819,0,0,0,0,vegetarian_meal,0.57,0
9000000,3398223.63,2349958.38,12,29,117180.13,195829.87,2312,3,comfort,0.7673,0,0,0,0,1,0.78,1,0.2819,0,0,0,0,sweet_treat,0.34,0
28000000,6258424.14,2141948.93,11,29,215807.73,194722.63,2071,4,balanced,0.7397,0,0,0,0,1,0.5,0,0.4258,0,1,0,0,home_high_protein,0.77,1
28000000,6258424.14,2141948.93,11,29,215807.73,194722.63,2071,4,balanced,0.7397,0,0,0,0,1,0.5,0,0.4258,0,1,0,0,eat_out_controlled,0.41,0
28000000,6258424.14,2141948.93,11,29,215807.73,194722.63,2071,4,balanced,0.7397,0,0,0,0,1,0.5,0,0.4258,0,1,0,0,meal_prep,0.98,1
28000000,6258424.14,2141948.93,11,29,215807.73,194722.63,2071,4,balanced,0.7397,0,0,0,0,1,0.5,0,0.4258,0,1,0,0,snack_recovery,0.53,0
28000000,6258424.14,2141948.93,11,29,215807.73,194722.63,2071,4,balanced,0.7397,0,0,0,0,1,0.5,0,0.4258,0,1,0,0,vegetarian_meal,0.65,1
28000000,6258424.14,2141948.93,11,29,215807.73,194722.63,2071,4,balanced,0.7397,0,0,0,0,1,0.5,0,0.4258,0,1,0,0,sweet_treat,0.02,0
7000000,2604985.63,1287697.54,15,29,89827.09,85846.5,1770,3,balanced,0.9158,0,1,0,0,1,0.15,0,0.1334,1,0,1,1,home_high_protein,0.91,1
7000000,2604985.63,1287697.54,15,29,89827.09,85846.5,1770,3,balanced,0.9158,0,1,0,0,1,0.15,0,0.1334,1,0,1,1,eat_out_controlled,0.29,0
7000000,2604985.63,1287697.54,15,29,89827.09,85846.5,1770,3,balanced,0.9158,0,1,0,0,1,0.15,0,0.1334,1,0,1,1,meal_prep,0.98,1
7000000,2604985.63,1287697.54,15,29,89827.09,85846.5,1770,3,balanced,0.9158,0,1,0,0,1,0.15,0,0.1334,1,0,1,1,snack_recovery,0.79,1
7000000,2604985.63,1287697.54,15,29,89827.09,85846.5,1770,3,balanced,0.9158,0,1,0,0,1,0.15,0,0.1334,1,0,1,1,vegetarian_meal,0.89,1
7000000,2604985.63,1287697.54,15,29,89827.09,85846.5,1770,3,balanced,0.9158,0,1,0,0,1,0.15,0,0.1334,1,0,1,1,sweet_treat,0.02,0
9000000,3406279.64,2109127.65,1,30,113542.65,2109127.65,2529,5,strict,0.6791,0,0,1,1,1,0.78,0,0.6059,0,1,1,0,home_high_protein,0.98,1
9000000,3406279.64,2109127.65,1,30,113542.65,2109127.65,2529,5,strict,0.6791,0,0,1,1,1,0.78,0,0.6059,0,1,1,0,eat_out_controlled,0.07,0
9000000,3406279.64,2109127.65,1,30,113542.65,2109127.65,2529,5,strict,0.6791,0,0,1,1,1,0.78,0,0.6059,0,1,1,0,meal_prep,0.98,1
9000000,3406279.64,2109127.65,1,30,113542.65,2109127.65,2529,5,strict,0.6791,0,0,1,1,1,0.78,0,0.6059,0,1,1,0,snack_recovery,0.67,1
9000000,3406279.64,2109127.65,1,30,113542.65,2109127.65,2529,5,strict,0.6791,0,0,1,1,1,0.78,0,0.6059,0,1,1,0,vegetarian_meal,0.77,1
9000000,3406279.64,2109127.65,1,30,113542.65,2109127.65,2529,5,strict,0.6791,0,0,1,1,1,0.78,0,0.6059,0,1,1,0,sweet_treat,0.02,0
5000000,1469950.94,966789.6,31,31,47417.77,31186.76,2842,0,emotional,0.3799,0,0,0,0,1,0.78,0,0.0782,0,0,0,0,home_high_protein,0.53,0
5000000,1469950.94,966789.6,31,31,47417.77,31186.76,2842,0,emotional,0.3799,0,0,0,0,1,0.78,0,0.0782,0,0,0,0,eat_out_controlled,0.31,0
5000000,1469950.94,966789.6,31,31,47417.77,31186.76,2842,0,emotional,0.3799,0,0,0,0,1,0.78,0,0.0782,0,0,0,0,meal_prep,0.53,0
5000000,1469950.94,966789.6,31,31,47417.77,31186.76,2842,0,emotional,0.3799,0,0,0,0,1,0.78,0,0.0782,0,0,0,0,snack_recovery,0.37,0
5000000,1469950.94,966789.6,31,31,47417.77,31186.76,2842,0,emotional,0.3799,0,0,0,0,1,0.78,0,0.0782,0,0,0,0,vegetarian_meal,0.53,0
5000000,1469950.94,966789.6,31,31,47417.77,31186.76,2842,0,emotional,0.3799,0,0,0,0,1,0.78,0,0.0782,0,0,0,0,sweet_treat,0.27,0
12000000,5044707.64,3959612.21,18,28,180168.13,219978.46,2475,2,balanced,0.0398,0,0,0,0,1,0.78,0,0.0068,0,1,1,0,home_high_protein,0.98,1
12000000,5044707.64,3959612.21,18,28,180168.13,219978.46,2475,2,balanced,0.0398,0,0,0,0,1,0.78,0,0.0068,0,1,1,0,eat_out_controlled,0.29,0
12000000,5044707.64,3959612.21,18,28,180168.13,219978.46,2475,2,balanced,0.0398,0,0,0,0,1,0.78,0,0.0068,0,1,1,0,meal_prep,0.98,1
12000000,5044707.64,3959612.21,18,28,180168.13,219978.46,2475,2,balanced,0.0398,0,0,0,0,1,0.78,0,0.0068,0,1,1,0,snack_recovery,0.51,0
12000000,5044707.64,3959612.21,18,28,180168.13,219978.46,2475,2,balanced,0.0398,0,0,0,0,1,0.78,0,0.0068,0,1,1,0,vegetarian_meal,0.75,1
12000000,5044707.64,3959612.21,18,28,180168.13,219978.46,2475,2,balanced,0.0398,0,0,0,0,1,0.78,0,0.0068,0,1,1,0,sweet_treat,0.02,0
28000000,9941986.46,2462633.73,16,29,342827.12,153914.61,2789,4,strict,0.4381,0,0,1,0,0,0.92,1,0.384,1,1,1,0,home_high_protein,0.89,1
28000000,9941986.46,2462633.73,16,29,342827.12,153914.61,2789,4,strict,0.4381,0,0,1,0,0,0.92,1,0.384,1,1,1,0,eat_out_controlled,0.02,0
28000000,9941986.46,2462633.73,16,29,342827.12,153914.61,2789,4,strict,0.4381,0,0,1,0,0,0.92,1,0.384,1,1,1,0,meal_prep,0.98,1
28000000,9941986.46,2462633.73,16,29,342827.12,153914.61,2789,4,strict,0.4381,0,0,1,0,0,0.92,1,0.384,1,1,1,0,snack_recovery,0.51,0
28000000,9941986.46,2462633.73,16,29,342827.12,153914.61,2789,4,strict,0.4381,0,0,1,0,0,0.92,1,0.384,1,1,1,0,vegetarian_meal,0.17,0
28000000,9941986.46,2462633.73,16,29,342827.12,153914.61,2789,4,strict,0.4381,0,0,1,0,0,0.92,1,0.384,1,1,1,0,sweet_treat,0.02,0
28000000,8044197.73,7153800.77,13,29,277386.13,550292.37,2463,5,comfort,0.5574,0,0,0,0,1,0.15,0,0.5367,1,0,0,1,home_high_protein,0.73,1
28000000,8044197.73,7153800.77,13,29,277386.13,550292.37,2463,5,comfort,0.5574,0,0,0,0,1,0.15,0,0.5367,1,0,0,1,eat_out_controlled,0.5,0
28000000,8044197.73,7153800.77,13,29,277386.13,550292.37,2463,5,comfort,0.5574,0,0,0,0,1,0.15,0,0.5367,1,0,0,1,meal_prep,0.89,1
